transaction_id,transaction_date,customer_id,product,region,quantity,price,payment_method,revenue
771,2026-06-01,62,Headset,Surabaya,1,13289088,cash,13289088
772,2026-06-04,15,Headset,Surabaya,2,6320555,ewallet,12641110
773,2026-06-09,166,Laptop,Bandung,1,5266901,cash,5266901
774,2026-06-02,154,Keyboard,Jakarta,2,5083476,cash,10166952
775,2026-06-06,63,Monitor,Medan,1,11231374,ewallet,11231374
776,2026-06-05,86,Keyboard,Makassar,2,10005510,ewallet,20011020
777,2026-06-09,63,Monitor,Makassar,5,6002720,ewallet,30013600
778,2026-06-07,50,Monitor,Surabaya,3,9765218,credit_card,29295654
779,2026-06-10,81,Laptop,Jakarta,4,12560715,ewallet,50242860
780,2026-06-01,64,Mouse,Surabaya,3,3036184,cash,9108552
781,2026-06-03,175,Monitor,Jakarta,2,1117890,cash,2235780
782,2026-06-05,129,Laptop,Jakarta,2,12626020,credit_card,25252040
783,2026-06-11,151,Mouse,Makassar,5,8857614,credit_card,44288070
784,2026-06-04,102,Keyboard,Surabaya,4,14515671,cash,58062684
785,2026-06-02,157,Monitor,Makassar,2,5188982,ewallet,10377964
786,2026-06-02,6,Headset,Jakarta,5,10600814,cash,53004070
787,2026-06-06,129,Mouse,Bandung,1,12328906,ewallet,12328906
788,2026-06-07,158,Mouse,Medan,4,5108868,cash,20435472
789,2026-06-04,163,Mouse,Medan,2,12050092,cash,24100184
790,2026-06-05,190,Keyboard,Surabaya,5,5384504,credit_card,26922520
791,2026-06-02,182,Keyboard,Surabaya,4,6572722,bank_transfer,26290888
792,2026-06-02,167,Monitor,Surabaya,5,1376060,bank_transfer,6880300
793,2026-06-03,46,Mouse,Medan,1,12900100,ewallet,12900100
794,2026-06-10,90,Keyboard,Medan,5,8760114,bank_transfer,43800570
795,2026-06-08,108,Keyboard,Bandung,5,10656769,bank_transfer,53283845
796,2026-06-01,140,Laptop,Surabaya,1,3556548,cash,3556548
797,2026-06-07,184,Headset,Makassar,1,12367509,bank_transfer,12367509
798,2026-06-02,73,Headset,Medan,3,9953975,bank_transfer,29861925
799,2026-06-11,170,Keyboard,Makassar,1,5483249,bank_transfer,5483249
800,2026-06-03,117,Mouse,Bandung,1,12265688,bank_transfer,12265688
801,2026-06-10,145,Mouse,Surabaya,2,2821854,cash,5643708
802,2026-06-05,46,Monitor,Medan,5,3638074,ewallet,18190370
803,2026-06-09,182,Mouse,Bandung,1,171282,credit_card,171282
804,2026-06-08,64,Mouse,Bandung,1,7504672,credit_card,7504672
805,2026-06-08,141,Keyboard,Jakarta,2,11837357,credit_card,23674714
806,2026-06-07,31,Keyboard,Makassar,2,12488531,credit_card,24977062
807,2026-06-05,165,Monitor,Medan,1,4298534,ewallet,4298534
808,2026-06-02,65,Keyboard,Jakarta,4,6715275,bank_transfer,26861100
809,2026-06-06,143,Keyboard,Surabaya,3,3648062,cash,10944186
810,2026-06-05,184,Keyboard,Jakarta,1,1884665,credit_card,1884665
811,2026-06-11,88,Headset,Surabaya,5,10232859,bank_transfer,51164295
812,2026-06-01,160,Laptop,Jakarta,2,3525358,credit_card,7050716
813,2026-06-04,109,Keyboard,Medan,1,4922490,bank_transfer,4922490
814,2026-06-09,198,Monitor,Makassar,2,5192635,ewallet,10385270
815,2026-06-01,125,Laptop,Bandung,5,12000600,bank_transfer,60003000
816,2026-06-05,160,Monitor,Bandung,3,2391053,cash,7173159
817,2026-06-02,114,Laptop,Jakarta,5,1485211,cash,7426055
818,2026-06-03,45,Laptop,Jakarta,5,1796617,bank_transfer,8983085
819,2026-06-11,117,Monitor,Jakarta,4,10097135,cash,40388540
820,2026-06-06,133,Keyboard,Medan,4,7853477,bank_transfer,31413908
821,2026-06-08,79,Monitor,Medan,1,11868613,cash,11868613
822,2026-06-05,191,Keyboard,Surabaya,2,4249710,ewallet,8499420
823,2026-06-11,191,Keyboard,Makassar,4,6700233,ewallet,26800932
824,2026-06-05,68,Monitor,Surabaya,2,10185747,cash,20371494
825,2026-06-11,69,Mouse,Jakarta,1,1404193,ewallet,1404193
826,2026-06-09,177,Keyboard,Bandung,4,1572525,ewallet,6290100
827,2026-06-11,4,Monitor,Jakarta,3,5233770,credit_card,15701310
828,2026-06-08,177,Laptop,Makassar,3,4432844,ewallet,13298532
829,2026-06-05,123,Headset,Medan,1,6148881,cash,6148881
830,2026-06-01,159,Headset,Jakarta,3,4552709,bank_transfer,13658127
831,2026-06-04,200,Headset,Bandung,1,4753053,ewallet,4753053
832,2026-06-03,187,Laptop,Makassar,3,1846901,bank_transfer,5540703
833,2026-06-05,30,Monitor,Bandung,4,10457091,ewallet,41828364
834,2026-06-05,105,Monitor,Medan,3,4111189,ewallet,12333567
835,2026-06-08,179,Keyboard,Medan,1,73989,cash,73989
836,2026-06-01,58,Monitor,Jakarta,1,11185747,bank_transfer,11185747
837,2026-06-03,20,Keyboard,Surabaya,3,9474437,bank_transfer,28423311
838,2026-06-01,154,Mouse,Makassar,1,10910369,credit_card,10910369
839,2026-06-08,138,Keyboard,Makassar,1,10277693,credit_card,10277693
840,2026-06-09,141,Mouse,Jakarta,3,9949391,ewallet,29848173
841,2026-06-03,128,Monitor,Makassar,2,7345753,credit_card,14691506
842,2026-06-08,140,Monitor,Surabaya,5,5276021,bank_transfer,26380105
843,2026-06-03,149,Keyboard,Makassar,4,6718548,ewallet,26874192
844,2026-06-02,137,Headset,Jakarta,1,2181917,bank_transfer,2181917
845,2026-06-03,72,Keyboard,Jakarta,3,7577141,ewallet,22731423
846,2026-06-01,135,Laptop,Surabaya,1,3779698,ewallet,3779698
847,2026-06-08,182,Laptop,Bandung,1,8149314,bank_transfer,8149314
848,2026-06-06,176,Laptop,Medan,1,4783575,bank_transfer,4783575
849,2026-06-05,3,Headset,Makassar,1,12208990,bank_transfer,12208990
850,2026-06-11,28,Mouse,Medan,2,14641525,bank_transfer,29283050
851,2026-06-09,43,Laptop,Surabaya,1,4608105,ewallet,4608105
852,2026-06-07,126,Laptop,Medan,3,8707244,cash,26121732
853,2026-06-02,136,Laptop,Jakarta,2,3538907,bank_transfer,7077814
854,2026-06-03,46,Mouse,Makassar,3,6950480,bank_transfer,20851440
855,2026-06-04,146,Mouse,Makassar,3,9887996,credit_card,29663988
856,2026-06-09,77,Mouse,Jakarta,3,9473011,cash,28419033
857,2026-06-07,140,Mouse,Makassar,5,14101780,cash,70508900
858,2026-06-01,88,Monitor,Surabaya,2,7256175,credit_card,14512350
859,2026-06-02,126,Keyboard,Bandung,1,6684633,bank_transfer,6684633
860,2026-06-08,35,Headset,Medan,1,3637000,credit_card,3637000
861,2026-06-04,104,Mouse,Jakarta,3,539774,bank_transfer,1619322
862,2026-06-02,64,Mouse,Jakarta,5,9927062,cash,49635310
863,2026-06-11,1,Laptop,Surabaya,1,3347364,bank_transfer,3347364
864,2026-06-11,37,Mouse,Surabaya,4,14493034,credit_card,57972136
865,2026-06-07,159,Laptop,Medan,4,5069260,credit_card,20277040
866,2026-06-11,73,Laptop,Medan,3,13528021,ewallet,40584063
867,2026-06-02,42,Mouse,Bandung,1,14692554,bank_transfer,14692554
868,2026-06-11,93,Monitor,Jakarta,2,4953963,credit_card,9907926
869,2026-06-10,136,Headset,Medan,5,627631,cash,3138155
870,2026-06-06,194,Keyboard,Surabaya,5,12001792,cash,60008960
871,2026-06-08,72,Mouse,Medan,1,6402531,bank_transfer,6402531
872,2026-06-09,171,Monitor,Jakarta,4,3094732,bank_transfer,12378928
873,2026-06-05,187,Laptop,Makassar,3,11961218,ewallet,35883654
874,2026-06-11,181,Laptop,Medan,2,9892396,cash,19784792
875,2026-06-11,186,Keyboard,Surabaya,4,3058329,ewallet,12233316
876,2026-06-04,79,Monitor,Makassar,2,4821547,ewallet,9643094
877,2026-06-06,172,Headset,Medan,5,5100592,bank_transfer,25502960
878,2026-06-04,115,Headset,Makassar,2,3697860,bank_transfer,7395720
879,2026-06-05,197,Laptop,Surabaya,4,9450098,cash,37800392
880,2026-06-04,3,Monitor,Surabaya,4,755213,ewallet,3020852
881,2026-06-05,79,Keyboard,Jakarta,3,888823,credit_card,2666469
882,2026-06-09,35,Headset,Bandung,4,10194096,bank_transfer,40776384
883,2026-06-11,77,Laptop,Bandung,1,6642374,cash,6642374
884,2026-06-03,180,Keyboard,Jakarta,4,8334823,credit_card,33339292
885,2026-06-07,1,Headset,Surabaya,2,14325707,cash,28651414
886,2026-06-08,113,Headset,Medan,4,5769011,credit_card,23076044
887,2026-06-01,182,Laptop,Medan,5,6957743,cash,34788715
888,2026-06-09,99,Mouse,Surabaya,3,11857598,credit_card,35572794
889,2026-06-10,129,Mouse,Surabaya,2,12947999,credit_card,25895998
890,2026-06-03,106,Laptop,Jakarta,4,8400741,credit_card,33602964
891,2026-06-10,71,Laptop,Bandung,5,5143121,ewallet,25715605
892,2026-06-07,58,Laptop,Medan,3,4756183,bank_transfer,14268549
893,2026-06-10,190,Headset,Bandung,4,6720555,credit_card,26882220
894,2026-06-09,126,Laptop,Jakarta,3,4656137,cash,13968411
895,2026-06-08,91,Keyboard,Medan,3,1637685,ewallet,4913055
896,2026-06-05,27,Laptop,Jakarta,3,11628296,bank_transfer,34884888
897,2026-06-06,194,Mouse,Medan,2,14837385,cash,29674770
898,2026-06-01,20,Laptop,Makassar,3,10540386,ewallet,31621158
899,2026-06-02,186,Headset,Surabaya,2,9007119,ewallet,18014238
900,2026-06-10,92,Monitor,Bandung,2,2590552,ewallet,5181104
901,2026-06-01,108,Mouse,Medan,5,2453668,credit_card,12268340
902,2026-06-10,13,Mouse,Medan,5,10751638,cash,53758190
903,2026-06-10,137,Monitor,Jakarta,4,11224834,bank_transfer,44899336
904,2026-06-02,111,Laptop,Makassar,4,3713270,cash,14853080
905,2026-06-08,165,Laptop,Bandung,2,982607,ewallet,1965214
906,2026-06-09,94,Keyboard,Makassar,4,11609970,bank_transfer,46439880
907,2026-06-10,94,Laptop,Medan,5,1624898,cash,8124490
908,2026-06-11,77,Laptop,Medan,5,9143520,ewallet,45717600
909,2026-06-04,91,Keyboard,Surabaya,1,12783451,cash,12783451
910,2026-06-02,186,Mouse,Jakarta,5,13193905,ewallet,65969525
911,2026-06-06,67,Mouse,Medan,1,12003208,bank_transfer,12003208
912,2026-06-05,193,Keyboard,Jakarta,3,1320828,credit_card,3962484
913,2026-06-04,153,Mouse,Medan,4,3715417,ewallet,14861668
914,2026-06-10,91,Laptop,Medan,3,9701456,ewallet,29104368
915,2026-06-09,150,Mouse,Bandung,3,11809245,bank_transfer,35427735
916,2026-06-08,38,Headset,Bandung,5,4854766,bank_transfer,24273830
917,2026-06-07,176,Keyboard,Surabaya,2,8266422,credit_card,16532844
918,2026-06-02,65,Laptop,Surabaya,1,9998595,credit_card,9998595
919,2026-06-03,146,Headset,Bandung,5,10420427,bank_transfer,52102135
920,2026-06-10,137,Headset,Makassar,4,10564484,cash,42257936
921,2026-06-04,161,Headset,Medan,4,10145420,bank_transfer,40581680
922,2026-06-11,166,Monitor,Medan,4,11054888,cash,44219552
923,2026-06-01,65,Mouse,Makassar,4,4950770,cash,19803080
924,2026-06-04,52,Laptop,Makassar,4,2843561,ewallet,11374244
925,2026-06-11,144,Keyboard,Makassar,5,5798034,credit_card,28990170
926,2026-06-07,188,Headset,Jakarta,5,14734838,bank_transfer,73674190
927,2026-06-08,163,Headset,Surabaya,1,8555260,credit_card,8555260
928,2026-06-03,40,Keyboard,Bandung,2,6872982,bank_transfer,13745964
929,2026-06-04,192,Keyboard,Surabaya,3,13365028,credit_card,40095084
930,2026-06-04,117,Headset,Jakarta,3,2720193,credit_card,8160579
931,2026-06-01,156,Monitor,Surabaya,1,8028484,bank_transfer,8028484
932,2026-06-01,50,Keyboard,Makassar,3,9907698,credit_card,29723094
933,2026-06-08,154,Laptop,Makassar,2,9356865,credit_card,18713730
934,2026-06-01,143,Headset,Makassar,5,996874,cash,4984370
935,2026-06-10,180,Keyboard,Bandung,2,6413905,bank_transfer,12827810
936,2026-06-06,119,Monitor,Bandung,4,53290,bank_transfer,213160
937,2026-06-04,3,Laptop,Makassar,3,3245021,cash,9735063
938,2026-06-03,111,Monitor,Makassar,4,6495257,cash,25981028
939,2026-06-08,177,Keyboard,Bandung,2,10716689,ewallet,21433378
940,2026-06-08,80,Monitor,Bandung,2,9867482,cash,19734964
941,2026-06-10,198,Laptop,Medan,2,96381,credit_card,192762
942,2026-06-09,116,Monitor,Jakarta,2,3890379,credit_card,7780758
943,2026-06-05,145,Keyboard,Bandung,5,4741479,bank_transfer,23707395
944,2026-06-04,21,Headset,Medan,1,3342556,bank_transfer,3342556
945,2026-06-09,171,Headset,Makassar,3,1524650,cash,4573950
946,2026-06-01,62,Mouse,Medan,4,10673099,ewallet,42692396
947,2026-06-07,181,Monitor,Jakarta,5,6087383,credit_card,30436915
948,2026-06-08,73,Keyboard,Makassar,4,13670262,credit_card,54681048
949,2026-06-06,46,Headset,Bandung,3,14089993,ewallet,42269979
950,2026-06-07,45,Keyboard,Surabaya,5,414566,ewallet,2072830
951,2026-06-02,188,Laptop,Medan,5,10932454,cash,54662270
952,2026-06-06,25,Headset,Surabaya,1,9868782,cash,9868782
953,2026-06-11,199,Monitor,Medan,4,13504448,credit_card,54017792
954,2026-06-04,175,Laptop,Jakarta,4,11146325,cash,44585300
955,2026-06-11,170,Keyboard,Bandung,2,5531287,credit_card,11062574
956,2026-06-05,10,Mouse,Surabaya,2,13903794,ewallet,27807588
957,2026-06-07,127,Laptop,Makassar,2,8526958,credit_card,17053916
958,2026-06-07,80,Mouse,Medan,3,5386585,credit_card,16159755
959,2026-06-07,56,Mouse,Jakarta,5,1606875,ewallet,8034375
960,2026-06-05,184,Laptop,Jakarta,4,1361094,bank_transfer,5444376
961,2026-06-09,29,Laptop,Surabaya,1,11489240,ewallet,11489240
962,2026-06-06,53,Mouse,Makassar,1,9391567,bank_transfer,9391567
963,2026-06-09,21,Headset,Surabaya,3,2065687,cash,6197061
964,2026-06-02,106,Monitor,Surabaya,5,9774706,ewallet,48873530
965,2026-06-07,24,Monitor,Medan,2,4633026,ewallet,9266052
966,2026-06-10,37,Laptop,Jakarta,5,14307984,credit_card,71539920
967,2026-06-03,114,Headset,Bandung,5,12117530,ewallet,60587650
968,2026-06-11,129,Mouse,Surabaya,2,12904209,ewallet,25808418
969,2026-06-11,43,Monitor,Surabaya,5,14540583,ewallet,72702915
970,2026-06-09,72,Monitor,Medan,4,9182224,bank_transfer,36728896
971,2026-06-11,147,Mouse,Surabaya,1,10975876,cash,10975876
972,2026-06-02,148,Laptop,Bandung,5,10418200,cash,52091000
973,2026-06-08,25,Monitor,Surabaya,3,12362445,credit_card,37087335
974,2026-06-01,32,Mouse,Bandung,4,6975475,credit_card,27901900
975,2026-06-02,81,Keyboard,Makassar,3,13545681,ewallet,40637043
976,2026-06-04,128,Keyboard,Surabaya,5,7805610,credit_card,39028050
977,2026-06-01,200,Headset,Makassar,1,7559601,bank_transfer,7559601
978,2026-06-03,150,Mouse,Makassar,1,10095624,ewallet,10095624
979,2026-06-06,87,Mouse,Bandung,1,5809601,bank_transfer,5809601
980,2026-06-06,190,Monitor,Medan,5,14872903,credit_card,74364515
981,2026-06-01,112,Laptop,Jakarta,4,2077740,bank_transfer,8310960
982,2026-06-06,80,Monitor,Makassar,3,3668271,cash,11004813
983,2026-06-11,156,Laptop,Surabaya,2,2001032,ewallet,4002064
984,2026-06-04,83,Laptop,Surabaya,3,8242484,bank_transfer,24727452
985,2026-06-03,55,Laptop,Jakarta,5,5079897,bank_transfer,25399485
986,2026-06-02,94,Keyboard,Makassar,2,13333415,cash,26666830
987,2026-06-04,101,Headset,Bandung,1,12210948,ewallet,12210948
988,2026-06-06,35,Keyboard,Bandung,2,5085688,cash,10171376
989,2026-06-10,57,Headset,Bandung,2,10156845,credit_card,20313690
990,2026-06-09,190,Laptop,Medan,4,12782444,bank_transfer,51129776
991,2026-06-11,21,Laptop,Bandung,3,435365,credit_card,1306095
992,2026-06-07,59,Headset,Surabaya,2,13316713,bank_transfer,26633426
993,2026-06-06,76,Headset,Jakarta,1,11286600,cash,11286600
994,2026-06-03,69,Mouse,Bandung,5,3691726,ewallet,18458630
995,2026-06-08,16,Headset,Jakarta,4,10115891,cash,40463564
996,2026-06-11,49,Headset,Jakarta,4,6774469,credit_card,27097876
997,2026-06-11,183,Headset,Jakarta,5,4877266,ewallet,24386330
998,2026-06-03,117,Keyboard,Makassar,2,14302466,cash,28604932
999,2026-06-09,20,Keyboard,Jakarta,5,6023839,ewallet,30119195
1000,2026-06-08,91,Headset,Medan,1,10292494,cash,10292494
